Customer Id,Claim
H8492,0.1662450159872936
H8493,0.14186496666948603
H8496,0.23806228513286337
H8497,0.16251421452423293
H8499,0.0753699963532332
H8501,0.5876253257658742
H8502,0.6880420537684717
H8504,0.16114603172807027
H8505,0.21067008192793968
H8506,0.5888325249781435
H8507,0.6336824964253972
H8511,0.52492726542499
H8513,0.2669063657485204
H8514,0.3696397874418266
H8517,0.29843122802438327
H8518,0.34065841155568777
H8519,0.3235246108365164
H8522,0.14634181211761585
H8523,0.1332500321744549
H8532,0.1656024529959809
H8559,0.43167113003643615
H8561,0.2922676919556179
H8600,0.11676325794905837
H8601,0.11586349808928453
H8602,0.2469866761589413
H8692,0.34710710250488325
H8703,0.29843122802438327
H8704,0.2715434774279602
H9159,0.14475377181681023
H9160,0.18341192188840286
H9161,0.15750563295986353
H9961,0.6276020071381726
H10341,0.46653137281339097
H10342,0.44973005347758993
H11313,0.6843790747393337
H11898,0.3247898135536189
H12565,0.14047918133572138
H8164,0.11090829629692232
H8165,0.11763982524016076
H8491,0.14216617475662247
H8495,0.36567220641227893
H8515,0.5167892839077666
H8516,0.5082396070532357
H8531,0.08770755192358161
H8541,0.2072343114311902
H8691,0.04377047568330525
H997,0.37300511122488333
H11254,0.156460755576246
H12166,0.17334967401514717
H8776,0.21231748362852204
H11159,0.03856392841965674
H10064,0.778920091519652
H10942,0.7727369086067496
H10944,0.6513009488058237
H11381,0.4147981654858251
H8542,0.23130874620743463
H11339,0.706610106290803
H10019,0.7514611149244496
H10283,0.19351750514126667
H10101,0.12460789771392226
H10700,0.6991008950975369
H10744,0.30395879541629295
H10768,0.1494779566342692
H10850,0.14199301232153144
H10851,0.10157027666966673
H10981,0.6673931405641859
H11073,0.16330850874746555
H11361,0.2850513604381222
H11549,0.7276781326884569
H11688,0.08180457758374465
H11689,0.11586349808928453
H11767,0.18948907380250982
H11768,0.15250962770223261
H11937,0.17024589068424797
H12177,0.12623255040974243
H12425,0.35292073614673575
H12426,0.318427344641539
H7541,0.3198008932730556
H7548,0.30046074862107985
H7757,0.6166550906785361
H7764,0.5591740310223396
H7765,0.5604346674499503
H7784,0.16851367528240124
H7785,0.16065610705518393
H7803,0.17334967401514717
H7924,0.2887895864313076
H8763,0.11640502923040505
H8764,0.12150027417187982
H8811,0.2618168717789598
H8812,0.22813401225646981
H8813,0.2217796359675314
H8816,0.6072868669214689
H8817,0.5175331126317475
H8818,0.5016438381594404
H8821,0.16612890827154467
H8822,0.5761454527425106
H8827,0.6510155950067719
H8834,0.40644006312301306
H8836,0.12199184809932663
H8837,0.6339351762150488
H8839,0.781124456955636
H8840,0.2042283578712093
H8841,0.2133692824941653
H8842,0.1893694288979302
H8843,0.038903197842180985
H8848,0.3424994021272584
H8849,0.44724868600192835
H8850,0.6515781576777827
H8851,0.2368524019145242
H8854,0.3168818601931857
H8857,0.2527376083933075
H8859,0.7458449490423226
H8862,0.22746519497544948
H8863,0.048429828111516866
H8864,0.14194003857132725
H8866,0.17500992212723263
H8868,0.16832109130904935
H8871,0.10782654037970361
H8872,0.32845650545872207
H8873,0.36169101119718955
H8874,0.1283005067616362
H8875,0.25199725727746075
H8879,0.3658868915423608
H8880,0.47154100414922717
H8881,0.23705779495604798
H8882,0.3036147821786651
H8883,0.2627348940199951
H8884,0.1867119892078154
H8885,0.1685850120987379
H8886,0.24711369588316115
H8889,0.4500017579961335
H8890,0.4565692849788291
H8891,0.48844530923411117
H8892,0.3087398014791456
H8893,0.26518480301866487
H8895,0.47760001265588115
H8896,0.69820170418946
H8897,0.6055844567783806
H8898,0.3075998142032149
H8899,0.16281082502873828
H8900,0.11089623357308488
H8901,0.540942068890855
H8902,0.5464815483331212
H8903,0.5625294621841578
H8904,0.3211471309750148
H8911,0.6986093527242443
H8912,0.4186019399846854
H8913,0.2157568900343787
H8914,0.23016995616492525
H8916,0.27133660155030104
H8918,0.24130720820942914
H8920,0.20599737444378322
H8921,0.13858180644140364
H8925,0.344907472997542
H8926,0.3124737451261433
H8927,0.4038055562931248
H8928,0.7621747310321851
H8930,0.781124456955636
H8935,0.3385389478725721
H8936,0.23084848671470884
H8937,0.781124456955636
H8938,0.5454456591140515
H8939,0.7745364962236331
H8940,0.7013707713849037
H8942,0.18359911378249663
H8946,0.4596832097746118
H8947,0.1317268685109405
H9208,0.2571591524012664
H950,0.767998434801121
H951,0.5170021982403422
H9513,0.6438760512155244
H9515,0.5184233364401295
H11569,0.1359080888702803
H12453,0.26278823160809484
H12454,0.07665546315911921
H10406,0.7691798637690148
H10766,0.20876526391920447
H10789,0.10230964879240331
H10985,0.1288240465683089
H11013,0.18685283805177053
H11014,0.18880117966485316
H11036,0.13374654487764637
H11206,0.4126748379545954
H11667,0.41838290335949413
H11712,0.19177245776530352
H11913,0.23536626222516652
H12103,0.4484642627141869
H12114,0.076463419096013
H12160,0.13859808957725384
H12161,0.13077141386054708
H12162,0.054239580414338996
H12212,0.3870480613109344
H12491,0.1677162831461404
H748,0.3338982665080414
H76,0.4991673980203411
H7689,0.12572875048143825
H8302,0.36998492033577035
H8304,0.20538908599903155
H8305,0.07199649822948452
H8306,0.20335296029093752
H8307,0.14194003857132725
H8313,0.4504708747990775
H8318,0.08613178715488523
H8365,0.17315328122469612
H8366,0.17508736778453773
H8367,0.12652066445054572
H8462,0.13277148291878513
H8465,0.6243460323645404
H8594,0.1751483750645882
H8596,0.1418904088250133
H8727,0.07234194601157207
H8728,0.41838290335949413
H8729,0.29429404312550067
H8731,0.19255233325670867
H8733,0.3484173933329622
H8735,0.1999196629746077
H8737,0.1912203264546545
H8741,0.0966751072299994
H8746,0.07155312702454299
H8747,0.6009427881171776
H8748,0.16360869736401165
H8749,0.14373405620863874
H8750,0.26775621503026453
H8752,0.5250256316824787
H8754,0.2600755041625751
H8756,0.5204727474650441
H8757,0.5145652713173414
H8758,0.4581939966969545
H8759,0.13952023382602638
H8760,0.2739472703332871
H8761,0.2395517075638245
H8762,0.2354457278435501
H8767,0.3198008932730556
H8773,0.41781671440867785
H8774,0.4155081472620683
H8775,0.14237073340949175
H8777,0.12612534131134776
H8780,0.3034333762218841
H8782,0.15109322381632043
H8783,0.1397268339273402
H8784,0.12452870310413325
H8786,0.21674674057975932
H8828,0.32986970762929274
H9140,0.14637714104900384
H9141,0.17446920724283121
H9142,0.15397742640091458
H9143,0.143617327137612
H9145,0.1423173760696118
H9147,0.6558654021733642
H9148,0.5662584231858133
H9149,0.16759313584282903
H9151,0.16644025548737787
H9152,0.1799849571464839
H9153,0.2666779231509848
H9154,0.22322388227242437
H9155,0.26632829670834657
H9206,0.1942285628743899
H9207,0.4802650968005657
H9436,0.4381128103976032
H9439,0.4037588853250748
H9440,0.39439986062017585
H9441,0.07409990278005735
H9442,0.09129262633546946
H9443,0.06509270616363778
H9444,0.19511967745019695
H9445,0.07254890886492694
H9447,0.09472228286214018
H9740,0.17508736778453773
H9851,0.4261847637153292
H9948,0.17057679509842263
H11990,0.3235246108365164
H10991,0.7290836776839488
H10992,0.5857249103960862
H11052,0.037262643380526296
H11830,0.6581375566366487
H7616,0.3847240357943666
H7905,0.16199699879634125
H8814,0.20690400973077389
H8823,0.366794907216869
H8824,0.1112307127255248
H8825,0.1494779566342692
H8831,0.43320302920581377
H8835,0.10574648826486449
H8838,0.21255228761443368
H8852,0.6986093527242443
H8860,0.7695556430450498
H8908,0.4263828527665749
H8910,0.3768904606509227
H8923,0.29405749522034696
H8931,0.25199725727746075
H8932,0.2669063657485204
H949,0.6550535504223023
H8455,0.39120484039022746
H8456,0.3208539954366501
H8457,0.07429053443382862
H8458,0.3661894775528419
H8579,0.6673931405641859
H8580,0.4730847782423018
H8581,0.4872371208058949
H8582,0.46829730216296617
H8586,0.4186019399846854
H8587,0.43189195754539095
H8590,0.2998543661761748
H8592,0.5904488811095373
H8593,0.3398174529776434
H8595,0.7000154599838475
H8751,0.3537100596384662
H9981,0.6285602480714998
H9982,0.412018893177965
H8809,0.6037813273690366
H8810,0.6056204942202602
H8521,0.38133716195761264
H8725,0.16330850874746555
H8726,0.14225727539415275
H8844,0.2597217206169891
H8845,0.23146733404188846
H8887,0.1071906014899481
H9259,0.22079101654606736
H8710,0.17714633057559043
H11551,0.7478820991962994
H12448,0.41191817001058406
H12449,0.37862964182684156
H7480,0.6428365659747567
H7482,0.5125345260358521
H8527,0.3044532842292517
H8528,0.48088034215698267
H8529,0.5945157690586728
H10166,0.28915328206007523
H12328,0.525336774586716
H749,0.1424129904671423
H8489,0.4734574399445944
H10982,0.11676325794905837
H11284,0.11457987924404367
H12501,0.22160891510645198
H7871,0.15309697603362987
H8310,0.24261875642082256
H8314,0.16991121168803971
H8460,0.1283537679905839
H8461,0.1056740966935468
H8463,0.1253658792595216
H8464,0.11586349808928453
H8466,0.2922676919556179
H8468,0.1665650530952412
H8471,0.24163348654145608
H8472,0.2600755041625751
H8476,0.1365594647693054
H8478,0.14132122352589355
H8480,0.12169433890472713
H8482,0.21006674624202354
H8483,0.20888235734378047
H8484,0.1879605567955935
H8485,0.16098588486115412
H8739,0.182904548223401
H8743,0.07704833836125081
H9928,0.18453820626166484
H9929,0.18761844876005795
H8510,0.14228707407486785
H8738,0.35589874110673836
H11464,0.33515038122041246
H11465,0.2483487048209672
H8618,0.1659129448443437
H12170,0.11463583550738916
H12171,0.03532909894656334
H12384,0.14131140783512502
H8054,0.10240460016410374
H11385,0.49583163163181754
H12452,0.15644717793428978
H11415,0.06465589125874019
H11639,0.11670567160293978
H12376,0.034743819157036275
H937,0.20288749244439844
H938,0.21335733408950103
H12108,0.24183566584215047
H11211,0.14288588878456396
H986,0.1289229907819529
H7653,0.20198573714568296
H12236,0.15854414379629975
H10028,0.24170142801464994
H10029,0.20182290287721041
H10079,0.3978136010141893
H10107,0.11572754922516844
H10155,0.22229450558684988
H10550,0.2526159842227117
H10551,0.24979643628615097
H1119,0.0763145351849456
H1136,0.133127236272489
H11634,0.2558137842146775
H12228,0.09822243595967277
H12282,0.1580107169702523
H7512,0.19418348930426924
H7581,0.13794115255311623
H9704,0.43795683387529694
H9785,0.24656978393579845
H9921,0.19100692237841388
H9922,0.18895175361819877
H9924,0.11100986651907026
H9936,0.42522916058611215
H9984,0.36318061073894287
H9987,0.10207346652796276
H9988,0.08818786964599008
H10530,0.05286264838718567
H10001,0.15050744399068947
H10131,0.17054185702421631
H10715,0.11869672911715083
H11118,0.14124394211427152
H11119,0.15050744399068947
H11773,0.16307310585934004
H11927,0.09354782978237818
H7546,0.13039443008796742
H7881,0.16952609510206657
H8949,0.13485950574912145
H11370,0.042377722733219096
H90,0.36081810600859004
H9027,0.13593944669090696
H10517,0.1862922848579359
H12546,0.10731031864564201
H12547,0.042774829296609536
H11655,0.16267650136068557
H12173,0.09883854493106632
H10096,0.081979945223187
H10097,0.04309939904596764
H10098,0.08142282919977845
H12402,0.13010408416648683
H9956,0.080163958869763
H9035,0.5420569743172108
H9382,0.03311275825788428
H9384,0.028852118601864415
H10441,0.1587496610328808
H8412,0.23811591852991634
H10016,0.15167473771451243
H10092,0.11273762191261545
H10260,0.17531137011838396
H10261,0.19125049160159327
H10657,0.42757223413145534
H11129,0.10240460016410374
H11565,0.19688559270705305
H11566,0.1791298380394543
H11607,0.1318383026613234
H12439,0.5991527062906421
H7479,0.188659934919569
H7630,0.2053561477016452
H79,0.1382560184467558
H8400,0.16934665450300318
H8401,0.461022602353725
H9554,0.19993094426813018
H9687,0.07965928065443029
H10521,0.11414915558706426
H11740,0.15826736153089196
H9969,0.4096137788510876
H11793,0.19656825557457439
H7853,0.15826736153089196
H7499,0.1311978250500008
H10063,0.26631497335116033
H10146,0.09354782978237818
H11673,0.18877472917353305
H10402,0.21955505621078084
H10403,0.17652858726642157
H11948,0.2195248549702261
H10010,0.1639308813295447
H10089,0.21335733408950103
H10099,0.20834618999198107
H10105,0.15874356077131438
H10125,0.2087356319021761
H10137,0.10307248268315922
H10138,0.10148141810587573
H10139,0.03596036861404749
H10185,0.14002740406559194
H10343,0.14491287088984042
H10666,0.14672718442207275
H10679,0.10298317113192385
H10680,0.11096653993271519
H10890,0.16793056429922457
H10891,0.1771486378375453
H11190,0.15619229406007137
H11390,0.0833268364157641
H11401,0.15134120368968348
H11402,0.14603403230112708
H11772,0.09710978241266754
H11787,0.15047017727918885
H12113,0.05153258723587302
H12143,0.18555108345001925
H12184,0.13807801760784544
H12346,0.23919702816449
H12420,0.1494742929997689
H12466,0.15747326386321425
H12601,0.1367850322277727
H7660,0.13807801760784544
H7661,0.13835084677444698
H7865,0.08736196137817058
H8414,0.07546849010050014
H9170,0.21846096391560038
H9212,0.2223378065981532
H9219,0.13905048374814039
H9220,0.10258632730537974
H9563,0.14121287598880086
H9587,0.10219420536648872
H9602,0.5180082781771623
H9609,0.20288749244439844
H9610,0.21335733408950103
H9635,0.1374118683888444
H9636,0.1210674744449072
H9735,0.14121307904879207
H9736,0.14535351941477953
H9737,0.12469152710822672
H9745,0.14082424338732188
H9798,0.08656442161110699
H9830,0.1102791688578615
H9834,0.27978904486584805
H9835,0.22988195519714708
H10121,0.09469080125959106
H10506,0.13299140286703615
H10565,0.11806584717793717
H10566,0.10504729424104735
H10627,0.11119766495842047
H10728,0.1682457663244602
H10729,0.137219457084267
H10819,0.13695044384571214
H10862,0.09605067552144148
H10918,0.137219457084267
H11029,0.1494742929997689
H11030,0.13046347382925164
H11153,0.14895839612095438
H11155,0.16478910775078948
H11156,0.1736675988177701
H11158,0.1523688919477061
H11476,0.09710978241266754
H11713,0.07829164410664834
H9542,0.08818786964599008
H9543,0.08021848141145864
H9604,0.185077728747782
H9617,0.1111285313732146
H9637,0.24940751118881957
H9645,0.10838450302298995
H11203,0.12182624225910367
H11204,0.02462036321857635
H11398,0.14525596340636954
H11831,0.15122133577857422
H11832,0.1348344823503888
H12231,0.014684462615614046
H7697,0.18167266124313794
H8407,0.10658748333009764
H8416,0.13920650711532395
H9213,0.1716198674317015
H9567,0.556866993430819
H9691,0.2243552167940607
H9771,0.22988195519714708
H10015,0.12301248220553297
H10025,0.13666679593185407
H10080,0.20288749244439844
H10081,0.21335733408950103
H10200,0.17838898609426077
H10202,0.19100692237841388
H10216,0.0642640112727932
H10308,0.12943708205938526
H10327,0.15193378704582053
H10447,0.14002740406559194
H10616,0.12676921217997256
H10617,0.11282322477169796
H10641,0.18210811090479517
H10670,0.12398083326251065
H11304,0.16852882080770468
H11305,0.1529323425024318
H11400,0.11800330943835077
H12062,0.15986221764332598
H12081,0.15991657715397348
H12180,0.1713186407556393
H12513,0.12721575902455537
H7525,0.1029738133783461
H7637,0.13505677796859855
H9169,0.07292889207457554
H9194,0.26055076880235606
H9215,0.10777666417056647
H9216,0.11317550635029652
H9217,0.08586249922224222
H9496,0.3119032031571405
H9544,0.3482771634738444
H9545,0.30993970271577787
H9546,0.26930476255587593
H9553,0.2526159842227117
H9557,0.20288749244439844
H9566,0.1722880243708129
H9582,0.09807077148887913
H9588,0.2496004867502927
H9589,0.2278806322817776
H9591,0.2436226014455654
H9599,0.4703395078097733
H9600,0.4622015561684437
H9601,0.37625285072872944
H9603,0.13238133542308902
H9605,0.24828654103816739
H9606,0.07170322754532375
H9614,0.2278806322817776
H9638,0.18690325908818275
H9650,0.16146143954919345
H9651,0.0990779170286591
H9661,0.19528791810270799
H9675,0.09421755092550381
H9685,0.13533483063465587
H9686,0.12125318747537758
H9741,0.14004644139552244
H9806,0.2526159842227117
H9808,0.2530912978104515
H9810,0.5704423313401268
H9826,0.14445858572263753
H9919,0.13085786370413086
H9980,0.15527982885490357
H9998,0.23349162530535625
H10000,0.13554893414171262
H10059,0.20834618999198107
H10104,0.2243552167940607
H10111,0.11359160298772092
H10112,0.10298317113192385
H10135,0.1302376966365885
H10136,0.11626685018893754
H10141,0.11988520965145001
H10142,0.10459503992799246
H10143,0.10298317113192385
H10175,0.09867987508612025
H10284,0.09323076647570283
H10383,0.10061517736164609
H10582,0.12197589809179399
H10719,0.15367469026619812
H10976,0.22507091269461174
H10977,0.19959002358693448
H11066,0.033896368539627686
H11084,0.1934097528188254
H1127,0.2498659661071105
H1128,0.12691554273856584
H1129,0.10551441321705934
H1139,0.11654248705628628
H11482,0.2557498928402514
H11545,0.1761116959573375
H11546,0.1379549924491175
H11725,0.13426528785486358
H11788,0.10457463014364948
H11789,0.10098876119572335
H11790,0.13766801134963197
H11791,0.1141679413143294
H12059,0.16725451483216466
H12371,0.06619463694333433
H12388,0.21911528041555509
H12583,0.1411296294294574
H12584,0.12197589809179399
H7558,0.1428082115347022
H8406,0.6482723462081199
H9210,0.15861386784649423
H9573,0.13238133542308902
H9574,0.13666679593185407
H9575,0.12688899366188724
H9576,0.12398083326251065
H9679,0.18895175361819877
H9680,0.19100692237841388
H9716,0.1729530024320927
H9917,0.057582816953140964
H9930,0.11069865459546446
H9958,0.18915909299177094
H9959,0.1990974420063106
H10052,0.18724886013687225
H10126,0.21335733408950103
H10127,0.2146408663904619
H10128,0.1950768941032639
H10129,0.18050749522338316
H10130,0.13666679593185407
H10132,0.12296689510663834
H10133,0.13404405888118698
H10134,0.14177047058454056
H10317,0.17285280236865902
H10347,0.13872454061276385
H10361,0.18612758682680267
H10409,0.1379786784004325
H10449,0.3482771634738444
H10515,0.26037472882203355
H10635,0.17439502036568547
H10636,0.15874356077131438
H10661,0.09932320614107665
H10667,0.17285280236865902
H11022,0.07297542826020721
H1125,0.14161763850579057
H1126,0.060298973200725726
H11351,0.16591602949009165
H11397,0.04410109247807449
H1141,0.12688899366188724
H1152,0.20373457749722962
H11719,0.1005966711552228
H11729,0.12087122370126628
H11980,0.1463543452374425
H12086,0.08146870586005125
H12134,0.13766801134963197
H12183,0.11320742124774334
H12332,0.10551441321705934
H12380,0.14184304808276607
H12418,0.2732363095164858
H12522,0.14740328201039626
H7553,0.10203594624313238
H7580,0.23662408397664844
H7664,0.4665417201051177
H7729,0.15292139030022298
H7837,0.13957439438984054
H8415,0.16064231542990187
H8420,0.21721158879059152
H9202,0.1432365402819472
H9519,0.12628693254333118
H9547,0.12713640170949456
H9548,0.10779252698118459
H9556,0.1262378173961638
H9579,0.13211751612985695
H9612,0.4751179824405856
H9626,0.16388881573448952
H9646,0.13816494085221548
H9673,0.21729833814752786
H9689,0.10207346652796276
H9693,0.11304207759815095
H9699,0.09807077148887913
H9722,0.13666679593185407
H9723,0.14002740406559194
H9734,0.12903485443618123
H9743,0.12301248220553297
H9744,0.11146037253833593
H9777,0.12943708205938526
H9783,0.14004644139552244
H9784,0.13847495573046165
H9800,0.15564653289542987
H9941,0.16320228575609755
H9963,0.23336693577548326
H9974,0.09914107712451725
H10374,0.1341755161653416
H10375,0.12267414150204992
H10412,0.09469080125959106
H10643,0.13238133542308902
H10644,0.12398083326251065
H11123,0.04638395630658329
H11144,0.03339989048503531
H1122,0.1529323425024318
H11382,0.13804548603782388
H11484,0.09914107712451725
H11803,0.09632827936886239
H11933,0.13054428290603004
H12164,0.1450874789612065
H12285,0.13698901413878706
H12427,0.2100617145671147
H9167,0.14881066944403065
H9168,0.12715871091349396
H9657,0.23175264859818498
H9658,0.2100617145671147
H10002,0.12499280505261001
H10003,0.10460884742816386
H10030,0.16320228575609755
H10082,0.1626647221110472
H10119,0.07974392614354818
H10120,0.0711433369115473
H10123,0.3257878767449371
H10213,0.2243552167940607
H10398,0.2081113174126346
H10443,0.22526267266121935
H10576,0.1830425379731146
H10772,0.16591602949009165
H11163,0.023333262449044663
H11431,0.104315890337153
H11647,0.1237485271475113
H7690,0.6312415022730635
H7691,0.6911317457798715
H7709,0.17942129545802926
H7710,0.1743242356070301
H7809,0.13666679593185407
H8393,0.08286439107946272
H8394,0.07961849690902288
H9057,0.10410476830524143
H9058,0.1009599179934586
H9595,0.34748459958781286
H9616,0.2799620029524668
H9639,0.2645639982889203
H9720,0.1408334763598367
H9839,0.12903485443618123
H9840,0.11572754922516844
H9842,0.24590362575437422
H9843,0.25242137347300536
H10054,0.1257801333749395
H10055,0.11832715289817194
H10591,0.42992425072269375
H10615,0.5880559319868471
H10903,0.074376556471816
H11727,0.09794653855267936
H8421,0.5514763697962439
H8422,0.31257479460235316
H8643,0.05901587741635109
H9209,0.1569401490712193
H9719,0.13126471789319286
H9732,0.12450739825197699
H9796,0.5285051431780603
H10436,0.22139935390752233
H10437,0.20593092018506426
H10597,0.1918146009902174
H10598,0.2592403289590834
H10654,0.14445858572263753
H10655,0.14121287598880086
H11252,0.2749209575893262
H11287,0.1723545837177135
H1130,0.14121307904879207
H1131,0.12469152710822672
H12607,0.2552843160978463
H7542,0.13846751163311966
H7545,0.05932290392525637
H7641,0.10946886980754121
H9198,0.07079203477934064
H9568,0.39860444334847156
H9674,0.2199688929041107
H9678,0.4813769307922595
H11174,0.44367319952252865
H1133,0.16688432683428137
H7816,0.06789692883787381
H9634,0.24095800426889868
H12300,0.2251175477758023
H7775,0.15914148999472288
H9063,0.16709565049774444
H9200,0.09961442312430273
H9201,0.08384746019013754
H9607,0.24098271985763428
H10180,0.1294018857130188
H10181,0.10745726320130441
H10255,0.19853716654576434
H11341,0.13705221663807304
H10475,0.1408334763598367
H1142,0.1336038436474259
H1143,0.13465869508050352
H11707,0.49871692884281404
H11708,0.44050594669938314
H9682,0.2640926469667763
H9683,0.25810520860300235
H9996,0.18118885228239615
H10056,0.04104393753498959
H10256,0.13238133542308902
H10257,0.13666679593185407
H10399,0.5976482260663687
H10400,0.6150548066703455
H11302,0.04606056665390974
H11362,0.1463543452374425
H11696,0.5057206170756214
H8403,0.13106106851805574
H8411,0.13067718356879152
H8413,0.08795672148667291
H11581,0.09750061329935707
H9037,0.09659800168916545
H9199,0.1780062081920161
H12428,0.22478139101594968
H104,0.2526159842227117
H105,0.2243552167940607
H809,0.1830425379731146
H11227,0.014705557603277509
H1259,0.20089955963019793
H800,0.24979643628615097
H11782,0.14070334473974025
H1005,0.0252478473623838
H1253,0.10930420676664467
H7571,0.0773734171804559
H7566,0.13794115255311623
H7884,0.1428082115347022
H11101,0.017818007902837416
H10859,0.07861270653331066
H1074,0.13829215121229416
H10764,0.05865893110036852
H12234,0.20739703876469368
H12296,0.31386642175520196
H11701,0.04967048894637425
H11757,0.2286773629897348
H12019,0.5161724573441808
H11369,0.12323747879230071
H7483,0.11463583550738916
H7484,0.11270586254129171
H10178,0.07660724340749933
H10584,0.06628122926810154
H11745,0.06925480549727105
H10245,0.18893743555608966
H11363,0.47493032386632733
H11918,0.09770581108897013
H7655,0.14939653620975332
H11070,0.07118420510096425
H11071,0.02054091199914329
H11625,0.1323926315916869
H11511,0.09205371884950822
H9920,0.18480258768584154
H1214,0.0749681851871824
H11169,0.12063303136221426
H11915,0.13328764546115904
H816,0.1005228050997648
H817,0.08796793475939133
H860,0.09315453609984604
H12111,0.042505079095036084
H12141,0.19971563433836906
H12148,0.13010408416648683
H12151,0.04295105315460349
H12152,0.046168161406599115
H12155,0.09281662639826517
H12156,0.07261137134361909
H7771,0.12150962506386132
H7772,0.1283283400655264
H7773,0.11463583550738916
H10522,0.5601352680137917
H10608,0.18683513624356254
H10624,0.3383587605504843
H10625,0.20387942763070876
H10649,0.15280991764420226
H109,0.46944211752665227
H11006,0.25002503175670476
H11299,0.2053674477567388
H11308,0.13691620685611663
H11309,0.13732334184655515
H7681,0.25726110652318457
H7682,0.22559678173057238
H7683,0.20844179963740528
H795,0.14256656117380478
H9729,0.15158299188095542
H9838,0.09765322739642569
H11643,0.19711487990207946
H11177,0.16084476920624222
H11652,0.4046477068800656
H7854,0.17480303610280085
H7855,0.19078882811057357
H11711,0.048691885010338574
H7932,0.10456693237595494
H8167,0.16649690796404937
H8168,0.07279949794161641
H888,0.08799753707239844
H889,0.08873695655540367
H11521,0.5142384278459141
H11522,0.4407326462711478
H792,0.1149521328002832
H793,0.11100986651907026
H10805,0.1422691725638009
H10791,0.1463543452374425
H10841,0.21922119038754984
H11716,0.15280991764420226
H11186,0.2668947577947884
H11187,0.2634856692201624
H11188,0.23270331391490517
H11189,0.2588818091881729
H11653,0.2677411288125667
H11823,0.23553381586621763
H11824,0.43378155347681663
H7786,0.1312543716365252
H8620,0.018285041285131975
H10012,0.20601657996960637
H10337,0.10879194802597786
H10671,0.12682732933141935
H10672,0.12903485443618123
H9786,0.16091437559959462
H9790,0.2398788218073486
H9960,0.454246382127897
H10579,0.3762622729726915
H10580,0.38793467606406445
H10395,0.19100692237841388
H10396,0.16705410486658678
H11744,0.2735663258677358
H0,0.06283051114555134
H11854,0.4648918521968842
H7588,0.3030861036360367
H7589,0.11107804198065853
H7607,0.12039823230726988
H8621,0.14161763850579057
H8622,0.17144796901987533
H8624,0.24865622433663254
H89,0.11567899545213073
H1229,0.4991256414625858
H770,0.2058607303125367
H771,0.17942765517476741
H773,0.10284920270682875
H780,0.13080353151877247
H819,0.35729785006028136
H821,0.1892474498741008
H822,0.15690124297181426
H826,0.09326032522392184
H878,0.16819394286907774
H760,0.19535449080090353
H919,0.1958985628319543
